date,temperature,humidity,pollution,latitude,longitude
2022-02-04,7.843129952041426,73.11482093747036,49.570377428377824,48.6842,44.4639
2022-02-04,2.8376174634881677,73.37826037635229,13.551946578121608,48.7653,44.5333
2022-02-04,2.7877920759381807,66.18371432812211,23.897583506427587,48.7264,44.5033
2022-02-05,6.573336589567555,84.33209111977153,41.84627569228572,48.7139,44.5167
2022-02-05,-4.864184557211464,73.17697691110244,34.04600770637623,48.7639,44.5433
2022-02-05,0.6471235323015567,69.32872446103998,10.97185622879136,48.6842,44.4639
2022-02-05,7.779536780145605,70.00188841900562,31.38840624586555,48.7653,44.5333
2022-02-05,-1.7593242097816493,71.94232478478634,30.469853248196863,48.7264,44.5033
2022-02-06,3.429215092880246,69.4399871374543,17.25695126667242,48.7139,44.5167
2022-02-06,1.5370802775997818,72.44104823097051,42.02004120802386,48.7639,44.5433
2022-02-06,1.4199598446451134,70.56698535746168,27.974975276123995,48.6842,44.4639
2022-02-06,-0.8972060928966004,68.4667172118404,42.203175983394225,48.7653,44.5333
2022-02-06,6.231687677231417,78.09567715404921,14.30773528246311,48.7264,44.5033
2022-02-07,5.777524088631287,75.40823667054954,36.00702332454036,48.7139,44.5167
2022-02-07,5.199675122290802,80.0501764985501,36.05791383723731,48.7639,44.5433
2022-02-07,0.4918749160945246,72.11083654094926,29.606232096907515,48.6842,44.4639
2022-02-07,-3.166262844751591,68.08001293080603,36.59518117873338,48.7653,44.5333
2022-02-07,4.823351500219772,70.71184155867708,32.86968786990222,48.7264,44.5033
2022-02-08,5.347566519027087,72.26771764918075,39.08576614624674,48.7139,44.5167
2022-02-08,0.7527808725769813,75.1078949578055,19.65006421348482,48.7639,44.5433
2022-02-08,-2.7962175797257993,77.49965160212416,31.897255740673526,48.6842,44.4639
2022-02-08,-0.05357206419275462,64.54835896451642,28.755032681072763,48.7653,44.5333
2022-02-08,-0.16690232944960348,70.02452487183209,30.814390627623837,48.7264,44.5033
2022-02-09,2.063623259618879,73.31455514490042,40.126019138148905,48.7139,44.5167
2022-02-09,0.841662891413774,70.76595202605162,22.424001755272407,48.7639,44.5433
2022-02-09,3.674682124871767,71.13345383495428,21.575911683780696,48.6842,44.4639
2022-02-09,2.21070678202746,68.42377090284343,33.20294289694455,48.7653,44.5333
2022-02-09,-1.8010535964810153,80.97542940864085,24.939286697529248,48.7264,44.5033
2022-02-10,3.416550157334073,82.04211197253164,18.61265153513205,48.7139,44.5167
2022-02-10,4.116103833241146,71.6170475810494,49.224586781689005,48.7639,44.5433
2022-02-10,3.416435931208727,78.7901133218294,41.275683403256394,48.6842,44.4639
2022-02-10,6.326910870849101,72.06237945953232,33.30770844288732,48.7653,44.5333
2022-02-10,-0.7075179159115081,79.15744926311194,23.14637437149856,48.7264,44.5033
2022-02-11,3.800712529884168,82.03668273428922,49.84286914999484,48.7139,44.5167
2022-02-11,1.3548621812700903,74.44561793601869,22.83227809942528,48.7639,44.5433
2022-02-11,1.5046258764181943,71.0543963775578,17.861193016632274,48.6842,44.4639
2022-02-11,-2.1534433913367916,74.88739018355598,12.851397643440464,48.7653,44.5333
2022-02-11,0.25925624883042886,74.88713640836237,45.98557363821175,48.7264,44.5033
2022-02-12,-2.6445007235202187,77.27918776163709,27.041973783235406,48.7139,44.5167
2022-02-12,0.4827139168158827,73.16883118977772,27.863536931649545,48.7639,44.5433
2022-02-12,2.4833177956810375,68.73225818275047,37.972337526851994,48.6842,44.4639
2022-02-12,4.2832959626626455,68.13602756281361,33.10563156668546,48.7653,44.5333
2022-02-12,-2.2567059663443825,69.50648649023677,40.909855479969444,48.7264,44.5033
2022-02-13,6.550317592443798,75.01522859090652,22.174451484156002,48.7139,44.5167
2022-02-13,2.2847618918573644,76.64109476027836,48.64634933908158,48.7639,44.5433
2022-02-13,3.285914829707874,79.99659524896704,12.510519794086065,48.6842,44.4639
2022-02-13,-2.2624620975023824,74.90695575617663,28.43159002068775,48.7653,44.5333
2022-02-13,1.217743088622546,72.27799719255778,36.62752342582425,48.7264,44.5033
2022-02-14,1.1181260017335706,73.23930362534202,13.590597264780278,48.7139,44.5167
2022-02-14,3.28322648570099,75.73006759415804,16.4925339302754,48.7639,44.5433
2022-02-14,2.003147795171665,82.47461686189409,26.81662308447905,48.6842,44.4639
2022-02-14,2.1022593077657987,74.00792726571466,36.73967790786393,48.7653,44.5333
2022-02-14,-1.098138875714934,75.14274035441052,47.09677311526859,48.7264,44.5033
2022-02-15,-1.0852232624328253,76.43522415319414,37.79963641873731,48.7139,44.5167
2022-02-15,3.4589559316259617,74.48240918569543,21.267175813893164,48.7639,44.5433
2022-02-15,5.613555987529741,77.44899810735924,14.24295542792204,48.6842,44.4639
2022-02-15,3.420101423151155,76.83360988734555,47.46394381690114,48.7653,44.5333
2022-02-15,2.981432306293883,80.92195430833817,32.84021283500135,48.7264,44.5033
2022-02-16,6.408320674930548,74.58266509678988,31.061496999830418,48.7139,44.5167
2022-02-16,1.9443758060581189,75.4526891882704,15.0217545530557,48.7639,44.5433
2022-02-16,4.828193472253563,77.98160067578586,16.211832811696052,48.6842,44.4639
2022-02-16,5.192985988651964,83.14702428066616,42.92216938747747,48.7653,44.5333
2022-02-16,0.13195808242573692,78.4132199083677,11.515017564750348,48.7264,44.5033
2022-02-17,6.209971076692286,71.88223330383452,22.942784641144634,48.7139,44.5167
2022-02-17,1.095910714030587,70.95269514526251,45.82978023760828,48.7639,44.5433
2022-02-17,8.07044542470207,77.30759571289721,12.400876599793316,48.6842,44.4639
2022-02-17,6.510143309188342,71.59065692345689,49.85701982187406,48.7653,44.5333
2022-02-17,2.4771327545619615,69.22621995832826,41.87816810909732,48.7264,44.5033
2022-02-18,5.047840687389284,73.0808246835863,20.182070542936124,48.7139,44.5167
2022-02-18,-0.2527986577401715,85.42235429821264,24.307108258919435,48.7639,44.5433
2022-02-18,8.463685207304243,78.15417690458929,25.402875871148396,48.6842,44.4639
2022-02-18,5.703305477432508,77.72730056296092,32.85490805025161,48.7653,44.5333
2022-02-18,3.5923951551171283,69.49766824897918,18.193328759941316,48.7264,44.5033
2022-02-19,2.58959482403728,76.24405651348773,21.71703894593041,48.7139,44.5167
2022-02-19,-0.9096600444238936,73.01384295927264,31.170580236406078,48.7639,44.5433
2022-02-19,1.9951102231968523,72.85148748573278,39.10011519498247,48.6842,44.4639
2022-02-19,1.4464259061824576,68.32148464190682,42.84484384325138,48.7653,44.5333
2022-02-19,-1.2931292401035153,75.43850564601728,11.877673662756454,48.7264,44.5033
2022-02-20,6.587414345642353,74.14025212812217,20.42277766337888,48.7139,44.5167
2022-02-20,5.183145193676764,79.49223080406321,28.832714585076005,48.7639,44.5433
2022-02-20,4.392478201162827,70.79184289127055,23.350923046677465,48.6842,44.4639
2022-02-20,5.287335754982886,73.95044345151516,23.100876837723003,48.7653,44.5333
2022-02-20,7.823387202432107,71.18255307351913,39.78651933454813,48.7264,44.5033
2022-02-21,6.366667910434435,87.73755588040717,45.9421931000439,48.7139,44.5167
2022-02-21,2.1907998816137084,68.93867562500944,34.426670393758144,48.7639,44.5433
2022-02-21,4.534817319377608,85.52544642424095,41.48870207358416,48.6842,44.4639
2022-02-21,6.756278500847832,69.38501781457997,43.65790664904382,48.7653,44.5333
2022-02-21,10.182257986213855,83.23294422233842,31.096803221611907,48.7264,44.5033
2022-02-22,2.646127930703728,83.42528221517415,28.869513649643423,48.7139,44.5167
2022-02-22,4.8563957940337765,74.90448096282525,43.151580416393315,48.7639,44.5433
2022-02-22,0.8431003817319676,81.62911090409777,28.861055383465605,48.6842,44.4639
2022-02-22,6.598956130978204,80.65450755323826,49.44203768742672,48.7653,44.5333
2022-02-22,-0.43262342761809336,79.37515659608763,28.739685657573503,48.7264,44.5033
2022-02-23,11.377650564633564,80.08204553094747,19.90733234214381,48.7139,44.5167
2022-02-23,2.073392257140841,80.64952084613387,32.53587685648277,48.7639,44.5433
2022-02-23,1.996320958862393,77.90802059642674,37.63780127862209,48.6842,44.4639
2022-02-23,2.7592364910133926,74.65403364761394,27.610991993265976,48.7653,44.5333
2022-02-23,1.9221272447151838,72.86458177095194,24.017803526337786,48.7264,44.5033
2022-02-24,9.476340937865114,85.12907283646055,27.751645357578077,48.7139,44.5167
2022-02-24,5.983503140544953,74.62226960233217,32.5340050464048,48.7639,44.5433
2022-02-24,5.561695790728454,66.4080399506155,22.05134902222555,48.6842,44.4639
2022-02-24,0.4314415801336926,73.20846223179394,36.292796492789726,48.7653,44.5333
2022-02-24,9.806023135020897,76.58497611102068,17.114182969550235,48.7264,44.5033
2022-02-25,4.069705554882866,74.74784021804295,45.852145211015454,48.7139,44.5167
2022-02-25,0.7163976155277059,69.29131648484744,32.05755951633648,48.7639,44.5433
2022-02-25,4.119916706763248,69.83840682843389,48.44123969928668,48.6842,44.4639
2022-02-25,7.275330771971189,81.0459072363297,34.674250240987334,48.7653,44.5333
2022-02-25,1.6254288868993765,73.08401988789113,13.925320326942456,48.7264,44.5033
2022-02-26,7.706249033773594,78.82859419856264,19.201659434846402,48.7139,44.5167
2022-02-26,4.830645576120379,71.55857142874515,49.46093518913433,48.7639,44.5433
2022-02-26,7.0491824473036075,71.31143002581659,35.61314313158654,48.6842,44.4639
2022-02-26,-1.1358071971554562,74.21764158219585,42.22215019230203,48.7653,44.5333
2022-02-26,2.0901271720305936,79.515333691928,17.80378364509763,48.7264,44.5033
2022-02-27,0.8329883200682113,81.83899070250193,10.13766076438911,48.7139,44.5167
2022-02-27,5.263191402940934,82.33514801932886,42.19010561334473,48.7639,44.5433
2022-02-27,5.044208970352016,80.31407822570077,33.31722132223913,48.6842,44.4639
2022-02-27,3.767682295878837,83.28951376469925,47.15690943507847,48.7653,44.5333
2022-02-27,10.479134371933785,75.2016658593355,17.48983472643127,48.7264,44.5033
2022-02-28,6.968595631814445,80.06668061706856,38.346679817352715,48.7139,44.5167
2022-02-28,5.926019610765481,81.49694895030585,19.48436760307529,48.7639,44.5433
2022-02-28,5.393619500716069,81.39195512056334,26.31365908875898,48.6842,44.4639
2022-02-28,6.061547347614866,69.06426805335423,23.037597987262195,48.7653,44.5333
2022-02-28,9.600893695590155,78.17030321425482,46.78430843216872,48.7264,44.5033
2022-03-01,3.433873917579393,68.73565427805046,10.047177091642414,48.7139,44.5167
2022-03-01,0.12354084565907986,78.5839728754283,11.855739304147228,48.7639,44.5433
2022-03-01,2.1464837904771006,77.30710152832685,43.3788053607537,48.6842,44.4639
2022-03-01,2.7309089842233663,73.27888902026419,36.900864473988705,48.7653,44.5333
2022-03-01,2.13779110800823,75.93050907958659,35.83495219668828,48.7264,44.5033
2022-03-02,2.340089932595734,80.66410689828687,27.914008747095586,48.7139,44.5167
2022-03-02,7.654721798670064,69.98486932145119,14.173775240477259,48.7639,44.5433
2022-03-02,3.80695879449439,77.78546147616096,26.78739061215085,48.6842,44.4639
2022-03-02,4.653672267859279,83.57331032563162,37.289710350571,48.7653,44.5333
2022-03-02,3.1949111018498098,77.03332103820092,43.12831111931721,48.7264,44.5033
2022-03-03,6.127112431535546,69.96230651916592,38.449878345940675,48.7139,44.5167
2022-03-03,8.684989807549726,77.74202131163662,44.514202969549444,48.7639,44.5433
2022-03-03,6.769659151677148,78.87098254467973,28.8072756724404,48.6842,44.4639
2022-03-03,4.064580790553908,74.05263746249028,49.1716236692368,48.7653,44.5333
2022-03-03,2.031993762599474,78.0246399165756,34.56953576785684,48.7264,44.5033
2022-03-04,7.825249415598576,87.44242353559197,37.050003694709886,48.7139,44.5167
2022-03-04,3.202393670042796,68.55365864375376,12.191098925944166,48.7639,44.5433
2022-03-04,5.698087343147412,91.1415469674603,27.13181380554235,48.6842,44.4639
2022-03-04,6.109624839810392,68.32244067193412,42.283271912196284,48.7653,44.5333
2022-03-04,2.2277406414822076,79.93485188185242,15.553945907460776,48.7264,44.5033
2022-03-05,3.6749874303062,75.55210913277587,25.849259461111885,48.7139,44.5167
2022-03-05,4.449301630438404,78.63979946624752,47.71944880425676,48.7639,44.5433
2022-03-05,3.20316146669992,75.64985127795858,34.939660445199294,48.6842,44.4639
2022-03-05,3.3012516708075745,77.5356736019843,47.56828799983096,48.7653,44.5333
2022-03-05,2.0105518322992273,83.10851178232008,27.862041773209548,48.7264,44.5033
2022-03-06,8.486688839099857,76.97666397827695,44.8304549637405,48.7139,44.5167
2022-03-06,7.78144995459672,72.44925190510163,46.39851651346455,48.7639,44.5433
2022-03-06,6.872205855954535,81.9650210984974,36.38516502289713,48.6842,44.4639
2022-03-06,1.9387754861228528,85.38297702013597,40.031892716910605,48.7653,44.5333
2022-03-06,8.97502386330229,76.26107310604851,26.159102843995306,48.7264,44.5033
2022-03-07,6.873152434680823,73.03787738893381,44.37778876950467,48.7139,44.5167
2022-03-07,2.9965441235583596,77.15070879455494,28.887030450898123,48.7639,44.5433
2022-03-07,1.9490384247238541,83.29533597350765,24.786251703878524,48.6842,44.4639
2022-03-07,6.317388861225375,80.13309190130836,30.573321440942692,48.7653,44.5333
2022-03-07,7.635027137355853,76.28558621040487,35.42880814572436,48.7264,44.5033
2022-03-08,5.156154747432195,78.93870904053158,15.896772983530667,48.7139,44.5167
2022-03-08,6.104865068476536,79.51847481683197,15.103514516310273,48.7639,44.5433
2022-03-08,4.239760798941313,84.06253650895457,48.583594806534016,48.6842,44.4639
2022-03-08,5.743164961111189,70.03068877749612,27.908542361921548,48.7653,44.5333
